@relation 100dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute dim81 numeric
@attribute dim82 numeric
@attribute dim83 numeric
@attribute dim84 numeric
@attribute dim85 numeric
@attribute dim86 numeric
@attribute dim87 numeric
@attribute dim88 numeric
@attribute dim89 numeric
@attribute dim90 numeric
@attribute dim91 numeric
@attribute dim92 numeric
@attribute dim93 numeric
@attribute dim94 numeric
@attribute dim95 numeric
@attribute dim96 numeric
@attribute dim97 numeric
@attribute dim98 numeric
@attribute dim99 numeric
@attribute dim100 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}
@attribute class9 {1,2}
@attribute class10 {1,2}

@data
43.185972,71.926812,56.569518,37.551352,88.468584,64.106877,55.414623,55.534529,47.482975,83.19009,39.011734,50.425691,54.74907,62.078111,66.931608,64.808333,61.772519,73.838595,69.66121,76.617968,32.136922,54.490369,67.526164,75.919745,65.795977,75.138327,74.375897,79.223557,88.34755,89.34775,36.742339,24.704459,48.931605,86.444048,52.016598,39.947256,62.74821,86.468872,81.470605,73.958408,39.680021,29.631255,61.235675,31.353506,78.198253,66.245784,42.352436,60.698377,92.372206,63.171645,45.348524,82.71146,78.910798,76.740454,103.462557,82.735781,79.168086,84.798179,104.626086,75.026151,41.894419,75.777344,53.386338,69.77547,78.033692,87.487475,85.523792,84.232266,88.606257,83.731369,52.451171,46.75548,69.421679,61.483196,57.250469,96.83309,63.99534,93.514324,115.67523,102.395727,50.613772,64.371646,61.215647,67.768825,64.410555,71.780921,72.19563,75.797566,70.76177,70.851098,32.097688,67.96392,85.797366,94.254754,78.702037,82.278904,85.115591,85.618124,117.79911,122.327434,2,1,2,1,1,1,2,1,2,2
43.02695,71.374952,54.867973,33.726829,90.472846,64.661002,52.406598,56.217037,48.19454,82.091217,36.463731,48.447736,52.300398,60.83167,65.486679,63.137882,59.600608,72.21063,67.918987,74.74547,38.21098,43.686707,71.913097,59.446749,73.499149,70.094758,76.311357,77.941029,84.729927,81.612526,72.331543,59.613959,80.436516,77.739614,97.495276,86.43015,105.013954,107.557922,118.844532,99.815677,38.594175,29.377475,62.713914,30.279373,77.970694,67.137062,40.810386,63.046761,90.827263,63.615549,50.963362,22.786258,71.923404,30.176442,34.545256,76.922354,45.873894,75.851101,80.070716,84.84219,42.214157,77.50764,57.111364,69.39134,79.23451,89.081045,86.883749,83.38438,88.040596,83.568952,76.431212,79.97797,76.879899,70.342268,107.054989,104.551212,88.868646,104.175667,113.502336,89.859656,62.940979,91.35669,115.336205,120.87701,119.487493,111.555126,128.776161,123.698143,119.747634,120.520299,31.230285,67.393869,84.590887,92.146549,77.85081,81.58969,84.688174,86.982136,117.856674,121.87599,2,1,1,2,1,2,2,2,1,2
43.097776,73.289652,54.596324,37.082348,88.995242,64.28226,53.035397,56.091094,49.660303,81.302504,36.674152,49.138978,54.120456,61.029802,66.02887,64.1291,60.85414,72.931303,69.078957,75.718051,38.343283,44.336265,70.670266,60.281319,74.455039,72.145012,77.031387,79.677063,86.304306,80.293609,37.241862,25.606505,48.149687,84.590617,49.540168,39.440771,63.346548,86.237412,80.942548,74.306276,53.158107,55.545848,86.539262,107.18413,111.078844,87.479314,99.265098,119.982913,118.383404,120.714171,44.726812,79.896395,76.987887,76.146263,101.036758,81.855689,80.583923,85.269938,103.227677,75.43215,42.419447,77.236391,54.497291,69.289263,79.434526,87.684705,86.990872,84.026816,86.639804,84.134686,74.347899,80.044724,74.918572,69.675712,108.881157,102.037136,87.132985,105.868147,113.84378,90.500409,63.99393,92.005644,114.33377,120.170297,118.585643,110.874108,128.676364,123.653575,119.797176,120.260786,21.571936,44.887673,61.35864,66.165532,77.974815,72.956605,75.610189,71.559116,88.435052,76.720269,2,1,1,1,2,1,2,2,1,1
44.284381,71.872855,55.308807,36.604275,90.014017,63.68157,53.989863,55.372957,47.808183,81.757736,51.280772,60.778173,65.61583,64.595706,67.296024,69.568467,72.150902,73.497601,68.187989,74.307374,39.536343,44.613486,71.405302,60.538654,74.260449,71.086612,78.057586,80.134613,85.76716,81.999235,36.582824,24.990439,47.668085,85.992916,50.075497,39.167323,63.775247,85.199862,80.586438,71.671562,38.61425,29.811758,60.551748,30.896014,77.489746,65.323512,42.975189,62.352201,91.784213,63.118375,51.019498,23.843627,72.258315,29.715132,35.088643,76.30184,45.827083,75.480849,78.559623,87.489868,42.552037,76.627455,56.162501,69.261779,76.30578,88.477159,85.862731,81.974661,86.431297,82.266055,74.410929,78.705383,74.663206,69.056038,107.535129,100.35966,84.056794,104.894756,110.943201,88.004766,48.168923,61.753612,58.961474,65.380024,61.812017,69.229241,69.846014,73.237636,68.119926,68.190808,34.9306,69.830317,88.164798,95.423273,80.640475,83.026491,87.715354,89.608271,119.397425,123.94353,2,2,1,1,1,2,2,2,2,2
43.195044,71.463025,55.888267,36.103037,88.922566,64.972725,51.608157,55.829955,49.346655,82.631133,37.470002,49.996177,54.316282,62.148438,66.86835,64.95111,61.333234,73.280957,69.322937,75.80264,32.426338,55.223902,67.802893,75.82353,66.740419,74.441385,74.639437,79.710212,88.730466,89.409817,36.568628,25.243741,49.592823,85.143871,49.071354,39.809131,63.388,86.629061,79.509659,72.717394,53.268576,55.356168,86.639145,106.034162,111.127275,87.604432,97.135712,119.760647,117.50736,119.59518,45.484156,81.260868,77.368804,76.128109,104.272249,83.73656,79.739591,84.279333,105.073881,76.163424,38.35706,58.071925,77.157598,93.818447,102.032849,92.083045,105.581036,87.963519,90.17625,110.310662,50.620841,46.325143,69.48051,61.549969,58.248868,98.394566,64.509963,92.201477,116.017564,102.25911,50.99556,64.799613,61.67851,68.599464,64.795317,72.232978,73.003224,76.089811,71.176844,71.322982,22.929739,46.197089,61.466072,67.95318,78.790145,74.637317,75.629936,73.485534,90.40696,77.668472,2,1,2,1,2,1,1,1,2,1
44.662673,71.930101,56.173923,35.791802,90.019198,65.622163,54.738515,56.787698,48.42956,83.95973,37.162895,48.611694,53.595131,61.05081,66.052173,63.767856,60.777152,73.278111,68.055507,75.803819,40.164711,46.265349,71.332143,61.487977,75.623938,74.573297,78.523714,79.730031,86.997735,82.175371,36.300356,25.641022,48.357335,86.972055,49.718765,40.159634,64.043919,85.95922,79.886946,74.613637,39.268193,29.230074,62.49674,33.074331,76.992713,66.285182,42.197718,62.521148,93.51321,65.687239,44.198932,79.624198,77.66274,76.600404,102.730207,83.702758,79.914713,84.600417,102.987403,73.918079,42.031017,76.665427,55.695471,68.966024,79.055803,89.287233,86.566146,81.235204,87.981744,82.824381,74.647197,77.869988,76.338044,69.428547,107.109797,99.684423,86.82858,103.564861,112.277676,89.462106,47.854006,61.379305,58.32362,65.158428,61.417714,68.968358,69.412208,72.838364,67.768836,68.192199,22.786944,45.555304,61.592118,66.065063,78.596884,74.382549,76.1457,73.096583,88.970986,77.714669,2,1,1,1,1,1,2,2,2,1
45.226191,75.473602,55.157225,36.580068,89.898432,64.462602,53.028465,56.222452,49.154966,81.508467,51.538846,61.229691,65.446364,65.010882,67.41857,69.500294,72.45492,73.376769,68.267945,74.559012,31.977842,54.534657,67.251706,75.07342,65.506693,74.296943,73.896007,79.033548,87.905111,88.684532,74.836988,60.787241,81.515502,78.721194,100.417989,85.932239,105.859474,108.806866,121.636924,100.515553,38.907216,31.175389,60.879603,31.112165,77.472635,65.551591,42.600594,62.689045,92.721078,64.444635,51.09788,21.735679,71.378327,28.442304,34.474544,76.096686,46.052568,77.566233,78.300588,85.130951,43.17246,77.751345,55.408178,68.724352,78.346156,88.813647,86.587109,83.099651,87.987387,84.013112,75.373685,78.364423,74.683291,67.430464,107.755755,101.566727,86.654216,104.235102,111.32892,90.483417,63.862307,92.063693,115.32642,121.39039,120.908952,113.091997,128.834514,123.354952,120.706125,122.690444,23.423534,46.839608,61.161458,67.38149,78.699552,74.600075,76.46335,71.896831,89.595583,76.855745,2,2,2,2,1,2,2,2,1,1
43.975897,71.196308,54.584932,35.870431,88.31145,66.297334,50.603312,54.313742,48.301462,80.213119,36.418228,48.201241,53.066248,61.440216,66.208529,63.643816,61.134214,73.330592,68.354653,75.351988,40.087928,46.192708,72.253329,62.133884,75.522154,73.196402,78.931707,80.41955,86.433129,82.107915,37.30221,24.698077,49.490053,85.952698,50.763022,39.815657,64.868914,85.765135,78.696837,72.970518,39.09214,30.811372,62.247004,31.941595,77.962413,66.676931,43.83249,61.203047,93.43149,63.935572,45.866423,82.694485,77.779162,76.030033,103.832845,84.598485,82.455101,86.078827,102.665938,77.041888,42.524599,76.097564,57.245256,69.534773,78.476355,88.955693,85.522649,81.970854,88.61926,85.072308,50.453675,47.52249,69.640344,62.23186,56.750693,98.196311,64.036715,93.801663,116.274745,102.045549,46.873055,60.93915,58.027629,64.894583,61.296216,68.594298,68.994827,72.495263,67.518073,67.676786,33.607613,67.874642,85.668223,92.956473,77.494793,82.451438,84.349183,87.034168,118.316277,121.503206,2,1,1,1,1,1,2,1,2,2
42.594284,72.602935,54.344741,35.653071,87.813281,66.364368,54.061877,55.443631,44.555698,84.197494,36.068282,48.01278,51.839949,60.266811,65.192491,62.538315,59.405457,71.788036,67.825603,74.323155,38.479551,45.227394,71.034707,60.490206,73.998305,71.079675,78.730128,79.407332,85.911858,80.889852,36.304845,24.27831,48.074515,85.309117,50.995373,40.268585,63.352956,86.377497,79.593642,74.034187,36.774154,28.851503,61.880648,31.751333,77.670667,67.646915,43.438144,62.15924,93.349034,63.005749,50.098316,23.567008,73.418326,28.477417,34.30386,76.311167,43.855536,77.53737,80.274276,87.237003,40.477027,58.9713,77.943897,95.240394,105.206152,94.050476,107.246014,90.784213,92.574142,111.825908,75.162979,80.478097,75.613486,70.141561,109.166536,102.28173,88.628276,106.670125,112.621856,90.117828,62.817145,90.28552,114.932335,120.264138,118.035336,108.74479,127.401382,122.041429,118.200852,120.816999,33.336597,69.340332,85.393355,93.984578,78.665669,82.095309,85.782892,87.8874,119.051208,122.626034,2,1,1,1,1,2,1,2,1,2
45.906166,72.480631,55.178519,35.934937,89.451041,64.511554,52.771777,54.834671,49.121508,82.208881,51.439373,61.013079,65.409156,65.09686,67.506212,69.499254,72.352609,73.337404,68.289701,74.211357,40.794621,46.644349,73.981862,62.371401,76.893295,74.282326,80.43325,81.677814,87.652394,83.861196,74.83002,62.099169,82.780932,79.704221,99.246108,87.660178,107.151653,109.96331,121.698718,100.923545,53.503726,55.144429,86.156359,105.821613,110.892504,87.73254,97.343996,118.548287,117.8756,120.094901,45.635232,81.3784,78.498752,77.388896,103.566507,84.278299,80.857483,84.884171,102.269508,75.947451,37.357892,58.412263,76.691239,93.565116,102.691442,92.250073,106.284727,88.726166,91.256234,111.4614,74.619273,81.999842,77.896298,70.396289,111.320327,102.694977,89.254126,106.181938,112.548986,90.508594,48.112458,61.684808,58.755919,65.673075,62.021669,69.302728,69.893808,73.104743,68.060051,68.554543,33.321993,68.144043,86.28754,93.580319,77.871493,82.213456,85.793697,87.540586,117.519407,122.997322,2,2,1,2,2,1,1,2,2,2
43.593254,72.827301,54.583351,34.580211,90.157525,65.533158,53.126485,57.641937,49.160017,80.168393,52.215587,61.610901,66.259323,65.618647,68.098198,70.405727,73.118372,74.116692,69.261839,75.201639,40.993082,47.164092,72.553727,61.532527,76.957753,73.867122,79.670754,81.641123,86.900621,83.227195,35.930784,25.046538,49.80134,84.792337,52.68184,40.762542,64.294609,88.131243,80.617358,74.993937,53.126904,54.801049,84.306616,106.015933,111.009317,87.314904,97.735308,118.881586,117.589738,119.24295,45.518912,81.211097,78.57603,78.0889,104.479455,83.514945,81.951794,84.418094,102.796158,76.863274,38.489916,58.58691,77.412935,94.094055,102.769348,91.726334,107.525374,88.529303,91.421996,112.011897,51.00331,46.144048,68.176243,62.030167,57.177249,97.360922,64.063433,94.008315,117.046991,101.790233,63.28584,91.306355,115.347712,121.336469,119.809909,111.409582,129.135429,124.130466,121.164971,122.311588,32.192176,66.704715,85.280546,92.122415,77.062329,80.166523,84.105228,85.941715,117.762078,120.554304,2,2,1,1,2,1,1,1,1,2
43.342928,72.633233,56.190099,35.909445,89.388068,66.345466,54.665373,54.698258,48.503858,82.063562,37.048039,48.194659,53.601086,59.962706,65.575583,64.009893,60.103475,72.988363,67.950931,75.382113,38.984244,45.362321,71.527058,60.104902,74.062864,70.949408,76.936303,79.810956,85.307735,81.126819,72.614407,61.028248,83.768278,80.960162,99.83613,86.649077,106.579743,109.215518,122.897524,99.100672,51.454701,54.174955,85.774624,105.006772,111.321008,87.569629,96.951443,119.030001,118.715224,118.785279,51.312917,23.256012,69.500869,29.981059,35.650626,74.981316,44.827305,76.83277,78.374805,86.44809,41.167051,77.061987,56.250272,72.029648,79.44796,86.800369,85.692879,82.384847,88.059673,82.89723,49.934073,46.397065,68.295703,60.199049,58.365675,98.366194,65.305244,93.296653,116.373041,101.299384,63.758567,91.562044,115.572158,120.92801,120.135956,112.250528,129.942294,123.178514,120.953239,121.741296,23.801908,46.39211,62.856986,67.707069,79.483975,74.760776,77.396332,72.619802,91.227765,77.495205,2,1,1,2,2,2,2,1,1,1
42.928385,72.44532,54.59704,37.262983,87.291198,63.63192,52.789797,54.358246,45.07928,80.784672,53.346874,62.984785,67.243638,66.756993,69.772019,71.300858,74.404602,75.380609,70.438319,76.244075,38.275758,44.709138,71.262941,60.361273,74.393575,72.765369,78.06021,79.080061,85.511147,81.551734,74.480054,59.460408,80.315893,80.180035,98.875467,85.895962,105.0977,107.220521,121.541249,100.446884,38.162097,30.736078,62.531491,30.252586,76.18105,65.266066,41.343171,61.730848,93.382872,63.388204,45.944983,82.173964,78.199007,76.435538,104.394419,83.556925,81.002268,85.835205,100.141919,74.956215,37.775134,58.249117,77.263886,93.780918,101.794843,91.176598,105.696506,88.308764,90.512989,110.359063,75.780501,79.263433,76.658386,69.161317,107.297118,103.021377,89.522589,104.525646,113.382231,90.711958,49.135784,63.068607,59.861111,66.612702,62.921311,70.181693,70.858799,74.330995,68.976256,69.636483,21.961209,45.70752,60.527752,66.420949,78.36159,73.327622,75.204481,71.343539,88.685491,76.718947,2,2,1,2,1,1,1,2,2,1
46.240359,72.110443,55.18559,33.85987,88.566837,65.290014,53.519777,57.322351,47.568688,82.586278,52.490377,62.047764,66.640622,66.072957,68.664046,70.570737,73.842929,74.650543,69.548565,75.53025,32.195575,54.274866,67.625304,75.482073,65.988598,74.408785,74.08605,78.778732,88.117602,88.442961,74.249814,60.118564,82.61096,81.135192,98.914679,89.232245,107.797464,108.943859,121.5588,100.378483,54.205051,55.698682,87.551338,106.899382,111.843042,88.527098,98.822039,120.196172,119.370393,120.749642,44.203649,81.034134,77.208691,75.588161,101.517935,82.504515,79.744644,84.492579,103.97721,74.100998,42.466643,77.051695,55.735546,69.500351,78.827227,90.184732,86.588363,83.137356,87.928672,83.852603,76.564319,81.035306,75.888898,70.628875,109.707205,103.618675,87.583176,105.651631,114.139775,91.784475,48.763355,62.344372,59.531374,66.023118,62.483266,69.562205,70.179142,73.86136,68.749756,68.967908,22.992626,47.033988,61.693032,67.259802,79.265812,74.371928,76.573791,73.07216,90.60969,77.969444,2,2,2,2,2,1,2,2,2,1
41.806472,71.688498,54.100149,33.721608,88.600419,66.75875,53.569193,56.469489,47.696533,81.935257,52.391927,61.712295,66.550757,66.09707,68.445696,70.330695,73.249508,74.446769,69.305,75.370834,32.397179,54.119167,67.666115,75.023344,65.21475,74.017017,74.160404,79.159871,87.96527,89.340498,38.163481,25.20281,48.799746,87.754714,52.21027,40.680659,63.341735,85.708824,81.735211,74.196037,53.634416,55.876507,86.17798,106.336644,110.999809,87.778035,99.566881,119.686439,118.485778,120.736739,46.296457,82.061629,76.219137,77.696523,103.543533,82.387237,79.843406,85.138798,103.860298,76.339422,39.991038,59.794626,79.333977,96.199889,103.897406,93.358127,107.597827,91.751681,93.475156,112.720704,49.99841,46.455981,69.571225,61.22812,56.551556,98.828988,64.324036,92.345214,116.266843,100.403587,62.033907,90.572071,113.91174,119.844815,118.383255,111.165507,128.64747,122.261653,119.089259,120.934489,22.152824,45.627911,60.884431,66.607249,78.343691,72.897447,75.868646,72.273049,90.184304,76.858418,2,2,2,1,2,1,1,1,1,1
44.5185,71.917294,56.149277,34.296407,90.58195,64.843335,52.981739,56.487935,46.200746,85.307385,35.955331,48.294881,52.853192,60.307651,65.398361,63.046011,60.048146,72.522329,68.138015,75.469578,31.934931,54.393148,67.643155,74.758384,65.589458,73.855226,73.645396,79.249033,87.811957,89.186923,74.959232,60.330947,83.641806,79.848756,99.990989,87.141182,109.288933,109.76606,121.99161,101.555355,52.486002,56.093175,87.191697,106.343128,111.62121,88.511077,97.817894,120.036152,118.051702,121.908905,50.755801,23.598338,71.775766,29.840562,34.42022,76.024164,43.606037,76.078248,77.511478,85.050507,39.798601,59.183228,78.229909,96.544167,104.429706,93.866783,107.50708,90.202599,93.472255,112.785895,52.08313,46.290079,68.322818,61.467318,58.332841,97.433487,65.91436,93.877203,115.86708,101.940278,63.355797,91.613005,115.053021,119.248957,118.203203,110.737858,128.066165,122.189425,118.521577,120.724172,33.2392,67.640135,85.08508,92.804659,77.535216,81.616678,83.932339,87.175498,117.616853,121.175802,2,1,2,2,2,2,1,1,1,2
44.662645,73.099539,54.643901,36.421094,87.053581,63.301483,53.242678,55.231555,49.301558,82.314112,53.075755,62.564362,67.166637,66.49566,69.144799,71.352021,74.159103,75.330838,70.253171,76.187947,40.259993,45.90856,71.656685,62.721844,75.728941,73.528999,79.123142,80.666239,86.676774,83.228244,75.264221,60.775256,82.945488,79.67107,98.728275,87.681841,106.446089,108.164989,123.088245,101.203483,37.508823,29.849103,59.94662,32.434147,78.972939,67.130412,43.992771,61.289915,92.585306,64.508206,51.353789,23.514027,73.960327,31.579677,36.248811,74.273913,43.918243,75.456959,78.013962,85.306299,42.744885,78.721107,54.460461,69.498654,78.666523,88.511805,86.115384,81.518905,88.77172,84.117617,74.939469,79.747283,75.188197,69.5689,109.399248,101.967479,87.687543,106.768972,111.329474,91.140798,63.989523,92.174882,114.281665,122.574606,120.531785,110.729059,129.380066,123.806304,120.733544,120.223466,34.718761,70.06153,86.351334,93.388701,78.824098,83.186521,84.988249,88.651984,119.546972,124.14226,2,2,1,2,1,2,2,2,1,2
44.071167,72.108452,55.285004,36.459838,89.013423,64.248009,54.299271,55.586141,46.992816,82.831061,35.607508,48.693488,52.351192,60.174071,65.283088,63.098433,59.543101,71.76155,67.821588,74.875032,39.308657,44.993662,71.736909,61.362368,74.976859,72.407326,77.607265,79.931271,85.662343,82.490308,74.782202,61.207216,83.190325,79.872328,100.218308,87.357432,108.715765,108.144984,123.450478,101.286038,38.525454,29.835382,61.067126,30.441538,78.250982,66.730096,42.830698,62.607368,92.220331,66.280492,44.382321,82.229592,78.423057,77.661898,102.594441,82.421392,79.933693,86.755381,103.832834,76.283554,43.193242,77.469866,55.437826,69.512761,78.600684,87.603125,86.243074,84.080181,89.237823,84.639291,74.107184,80.383912,74.511228,70.267916,110.143976,102.043512,85.924302,104.736187,112.47004,91.768246,49.360494,63.041948,60.075715,66.755263,62.847827,70.484441,70.804166,74.305684,69.310983,69.770646,33.871673,68.95559,85.652194,93.484925,79.270837,83.047406,85.304396,87.395574,117.959785,122.404665,2,1,1,2,1,1,2,2,2,2
43.360313,72.127789,56.257873,35.371066,89.305509,63.303144,53.722028,56.167724,47.798505,80.618515,53.315708,62.560137,67.148897,66.863722,69.060324,71.088068,74.112621,75.36672,70.139321,75.913057,38.935334,44.967621,70.712004,60.004467,74.645161,71.321939,77.65593,79.076973,85.370631,81.436648,35.227766,25.597215,48.421971,86.628261,49.114205,39.011912,64.796003,86.197451,78.946843,74.572987,54.198029,57.151955,87.109232,107.076379,111.888879,88.434398,99.977076,120.446214,118.311075,120.865169,49.631931,24.317178,73.581021,29.90904,34.153228,76.530185,44.399535,76.693299,79.001965,85.592426,40.712655,61.137525,79.767263,95.966583,104.29266,92.17224,108.265505,90.382702,92.320909,113.236587,51.546724,48.309142,68.360815,61.460605,59.043116,98.111408,65.908914,95.092467,116.925587,102.326754,63.347671,91.911691,115.685648,120.994149,119.282419,111.876592,129.051925,123.533309,119.986191,122.443756,22.800274,45.890375,61.750464,67.269835,79.627091,74.298227,76.789977,73.019851,90.33949,78.390142,2,2,1,1,2,2,1,1,1,1
42.335654,70.858537,55.713639,35.263544,87.844716,62.487592,55.316773,55.62738,47.433604,82.910601,52.695796,61.569458,66.281357,65.837256,68.407221,70.463861,73.212594,74.202005,69.440162,75.241102,31.985675,54.006776,66.142775,74.861578,65.489459,73.069736,73.072253,78.51269,87.63475,88.503431,37.344434,26.103379,49.570116,86.454484,49.986123,38.705691,64.887906,87.53525,77.931186,74.615661,54.242412,57.535073,87.051134,106.886198,111.633648,88.917061,99.839259,119.510549,119.31277,120.302737,44.332544,81.720687,77.154893,76.057181,103.332012,83.931747,79.521714,84.414738,102.775048,77.325642,39.0133,58.495202,77.716954,96.185832,103.563905,92.849205,107.476496,89.243418,91.573809,112.226815,74.863653,79.429063,74.405614,68.21424,109.430685,101.79025,86.932286,103.925871,111.931364,91.684496,48.670615,62.419386,59.360114,66.097462,62.386709,69.806119,70.257308,73.595593,68.611736,69.250439,22.16231,45.493819,59.809122,66.239992,77.877253,72.708063,75.257918,71.023864,89.171262,76.249082,2,2,2,1,2,1,1,2,2,1
