@relation 20dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}

@data
42.696507,51.719341,54.16447,57.183349,60.269961,61.70598,64.415773,73.984626,72.773375,66.080549,54.972785,74.942797,68.669598,88.792278,96.898774,113.739304,121.028164,120.838006,121.409442,111.168422,2,2
41.235387,50.20537,52.616557,56.417064,58.386803,60.030236,61.785375,72.849303,70.84378,64.762895,79.670533,102.80988,93.313396,104.517894,101.819198,128.904099,131.663597,122.205211,117.287584,126.47527,2,1
41.713787,51.189299,53.090061,56.383189,59.60612,60.624908,62.793999,73.056728,71.512745,65.549208,80.699566,105.083142,94.167899,105.862971,102.682387,130.914541,134.139645,123.873359,118.837553,129.9723,2,1
40.977855,50.397002,53.244408,57.111673,58.944471,60.015716,62.307152,73.634005,71.640195,64.976992,53.636076,73.603507,67.796935,88.231903,95.73194,112.222395,120.454416,119.879783,121.148908,109.870027,2,2
40.265342,49.612628,51.569654,55.292414,58.004904,59.514332,60.786163,72.114336,70.202819,64.265972,53.411331,73.01412,66.482091,87.98477,95.083107,112.769227,119.487591,119.600469,120.616894,109.891803,2,2
41.635816,50.494939,52.428287,57.235907,58.748055,60.362118,62.120681,72.637535,71.160978,65.393678,54.690006,74.622353,68.015767,88.794565,95.405157,113.219628,120.326584,121.442442,121.370381,110.201944,2,2
41.29668,50.868437,52.986536,56.889291,58.69473,60.701395,63.372776,72.847779,71.893335,65.616452,79.072556,104.417673,94.518497,104.45523,102.271838,130.132313,134.298677,123.893083,118.394008,128.097392,2,1
40.704917,50.260695,51.847555,54.839442,58.160381,59.367819,62.026822,72.402483,70.360318,63.815534,52.866606,74.052975,67.796344,87.549253,95.193541,112.299121,120.294447,120.930645,120.988063,110.260198,2,2
40.064359,48.993717,51.076379,54.783051,57.071716,58.428101,61.013926,71.231111,68.987874,63.346503,80.014262,105.347312,94.44837,105.609327,101.964572,131.092715,134.571892,124.581816,118.836764,129.307928,2,1
41.525005,50.973611,53.208169,56.865375,58.619859,60.942597,63.075911,72.682017,71.305085,64.829102,78.234377,103.479864,93.436814,105.368526,101.442367,128.730988,132.684821,122.814667,116.543645,127.021907,2,1
41.451706,50.52231,53.278618,56.603172,59.073468,60.410604,62.592034,72.559573,71.458817,65.625387,78.156353,103.700185,93.984859,103.268186,101.617899,128.248597,132.370434,122.884314,116.600886,127.33125,2,1
41.917716,50.062269,51.672842,55.932083,57.556626,59.558995,62.163497,72.182777,70.219338,64.24156,52.733285,73.701524,67.747205,87.528944,95.60019,112.725437,120.049571,120.281255,120.594258,110.305587,2,2
42.719344,51.45565,53.989165,57.705878,60.724225,61.201122,63.814627,74.205511,72.627285,66.377055,53.597996,73.734733,66.735016,87.524447,94.7256,112.27069,120.747281,119.453703,121.149163,109.060061,2,2
40.159157,49.42278,51.293969,55.766334,58.173781,59.091498,61.836789,71.625477,70.351646,64.580636,78.726993,102.849391,93.107126,104.103337,101.005313,128.976228,132.588408,122.954652,117.354934,127.510229,2,1
40.822177,49.607834,52.047474,55.364528,57.45102,59.229139,61.36734,71.483888,69.905299,64.043684,79.085063,103.300059,94.110434,103.7411,101.327447,128.940044,133.292779,122.626133,117.794796,127.717391,2,1
40.888682,49.794753,52.495523,56.518657,58.956628,60.098607,61.770835,72.870713,70.486642,64.82193,54.331308,74.01652,68.112434,88.519003,95.353688,111.923018,119.744997,121.141215,121.165472,110.791897,2,2
42.352708,51.730462,54.196764,58.247441,60.800426,62.306396,64.200309,74.272627,72.899802,66.572863,53.049892,73.765338,66.864052,88.180016,96.420414,112.78802,120.532822,120.026124,121.793433,110.71818,2,2
40.788923,49.486328,52.248104,55.760246,58.211063,58.58493,61.758047,71.322056,70.208391,64.276082,80.100739,104.402601,93.195948,105.240766,103.122222,130.268263,133.385832,123.62861,118.57082,128.891032,2,1
41.455019,50.568641,52.026243,56.230015,59.012323,60.230857,62.813608,72.920042,71.428489,65.421402,53.137858,73.793482,66.900349,87.523318,95.297319,112.001221,120.425044,120.264117,120.935188,110.543515,2,2
42.460072,51.245945,53.183118,57.401095,60.035427,61.511947,62.846716,73.729961,71.881141,65.687659,53.356306,73.732711,67.852225,87.44614,96.230769,113.347887,120.500645,119.790782,120.406715,110.193533,2,2
42.729502,51.082237,54.687018,57.555097,59.867385,61.239161,63.769743,73.767031,72.195415,66.195228,79.678117,103.215802,93.884123,104.053743,102.052724,128.806362,132.955449,123.431088,117.3187,127.630047,2,1
41.512919,49.961345,52.52104,56.223031,58.955465,60.348518,62.57088,71.905313,71.042898,64.576475,80.331913,105.008521,95.951273,105.839021,102.8113,130.181938,134.204645,124.083332,118.841485,129.077268,2,1
41.465566,50.719258,52.345501,56.467074,58.868737,60.72461,62.376235,72.214139,71.314539,65.335305,77.791604,101.999832,93.667216,103.15891,101.156224,127.643987,132.078302,122.906297,117.160089,127.642993,2,1
42.406441,51.129461,53.723719,56.742135,60.049634,61.055507,62.895883,74.102733,71.730185,66.315385,77.930344,102.350219,93.769746,103.134691,100.448456,128.187534,132.69662,122.311105,116.472045,126.378978,2,1
39.663033,49.470897,50.923504,55.322376,57.847086,59.507582,61.426329,71.555012,70.187791,64.310807,53.204043,72.61107,67.126824,87.737448,93.934859,111.693899,118.509025,118.457015,119.715897,108.901581,2,2
42.331715,51.601381,53.507032,57.321891,59.811921,61.096918,63.642946,73.238312,71.829183,65.9295,79.719702,104.429705,94.308715,104.478764,101.659822,129.711108,134.467978,123.548942,117.596461,128.046219,2,1
42.40893,50.89883,53.469483,56.747441,59.234717,61.014038,63.287548,72.825779,71.587901,65.725703,54.683207,74.372539,68.671412,88.371941,96.196977,113.59082,120.673891,119.779001,121.630964,110.819145,2,2
41.186236,50.313781,52.530464,56.329447,57.877271,59.979081,62.118436,72.576858,71.410598,65.089322,54.601391,75.386814,67.855662,88.388613,95.947999,112.814216,121.34117,121.293235,121.509615,111.885139,2,2
41.558881,51.091563,53.44251,57.131783,59.689423,61.001805,62.567668,72.658657,71.268343,65.55078,79.030016,103.888028,94.269401,104.352251,102.530634,130.158167,133.619268,123.832982,117.425768,127.544992,2,1
41.22861,50.127818,52.678593,55.514279,58.681997,59.525552,62.416519,72.015692,70.326613,64.307009,53.723366,74.483593,68.290507,89.163891,97.00278,112.952052,121.422835,120.593879,122.738864,111.335819,2,2
41.574785,50.816549,53.115207,56.707721,58.949647,61.008275,62.632186,72.561683,71.718144,65.149412,78.682397,103.613195,93.811884,105.274617,102.03378,129.737314,132.729851,122.361148,117.26096,126.428516,2,1
42.789822,51.129091,54.549126,57.423357,60.119121,61.265585,63.619119,73.824152,72.317261,66.314501,80.452916,104.690187,95.722562,105.757667,102.879502,130.267359,135.197953,123.82707,118.732716,129.164876,2,1
41.491918,50.008751,52.824882,56.294818,58.499824,60.688799,62.248424,72.801694,71.031318,64.840189,52.856128,73.272765,66.910426,87.350374,95.816554,111.609763,119.746762,119.646066,120.674526,109.356298,2,2
42.652099,51.234198,53.482559,57.277344,60.632351,61.486582,63.70938,73.279178,72.429704,66.340683,54.081116,73.97359,67.925604,89.096172,95.967131,113.019255,121.034922,121.049488,121.714124,110.18516,2,2
42.622512,51.969946,54.098259,57.493848,60.378596,61.416454,63.591473,74.34908,72.879992,66.446252,77.827352,103.181448,92.946478,102.442767,100.935844,129.070216,133.177819,121.971294,115.411459,126.309122,2,1
42.044168,51.035447,53.903862,56.40696,58.964309,60.634016,62.292655,73.103651,71.449024,65.556707,53.503356,74.367411,67.746708,88.04567,95.331785,113.016595,121.376315,120.466741,121.295718,110.45177,2,2
42.24708,51.785617,53.41648,57.657334,60.02034,61.370068,63.248672,74.052176,71.669606,65.806783,54.406612,74.837486,67.971485,89.800491,97.083149,114.115615,120.962759,121.965379,121.505072,111.871727,2,2
42.870887,51.600487,54.705348,57.463834,59.839875,61.474708,64.701377,74.657446,72.222815,66.403952,78.912529,103.381673,94.09151,104.110871,101.189595,128.147309,133.683874,121.925936,116.943512,126.997528,2,1
41.295129,50.536017,53.328395,56.483788,59.075435,60.971618,62.644554,72.884365,71.067031,65.238478,54.747827,75.269651,69.267711,88.324306,96.968407,113.193677,121.609729,121.7279,122.168729,111.67142,2,2
42.149624,51.416662,53.493717,57.213086,59.631148,61.471992,63.493408,74.145457,71.962299,66.018131,54.032367,73.462112,68.372876,89.110861,95.89886,113.201953,121.383914,120.754613,121.828634,109.519125,2,2
41.529264,50.31174,53.316451,56.597209,58.784777,60.615268,62.743866,73.437401,71.512858,65.440207,53.738649,75.259252,68.396184,88.497888,97.001689,113.056436,120.577957,120.715284,120.966425,109.94742,2,2
41.207435,50.637861,52.253544,56.070213,59.060708,60.417784,62.373648,71.888027,71.214038,64.817194,54.457191,75.525313,68.369633,89.414975,96.92668,113.723013,121.533724,121.803971,122.568346,110.554249,2,2
41.418225,49.918228,51.825213,55.875781,57.857789,59.813024,62.246995,72.407961,70.206438,64.773401,79.523865,103.565915,93.974492,104.56269,101.675491,130.510332,133.719867,123.59975,117.357381,128.466958,2,1
42.480978,51.744907,54.194747,57.490492,59.911767,61.996137,64.128635,73.823816,72.702755,66.38585,78.623221,103.177116,93.242299,104.077776,102.305757,129.211433,132.932761,122.641849,117.095767,128.666441,2,1
41.39584,49.255677,52.649174,56.703481,58.41116,60.076898,61.941508,72.026679,71.162939,65.123642,52.755862,73.231323,66.316571,87.775375,94.816819,111.821945,120.02786,120.298119,120.195256,109.8541,2,2
42.12062,51.226881,52.873421,57.126408,58.724947,60.161373,63.097829,72.499768,71.549171,65.724734,79.96923,104.525577,94.202079,105.452915,102.621419,129.730186,133.873671,123.756778,118.351178,128.575626,2,1
39.934101,49.543886,52.281903,55.340128,57.795684,59.440357,61.362806,71.632945,70.26057,64.175049,78.328529,103.269561,93.612843,104.097568,100.563215,129.345773,132.953775,121.878655,116.654547,126.90081,2,1
42.565244,51.928972,53.740852,58.32795,60.776053,61.663709,63.736057,75.06508,72.352452,66.403699,55.500984,73.924588,69.18992,89.092208,96.665473,114.224272,121.028586,121.527287,121.896874,110.113208,2,2
42.290009,51.531313,53.623294,57.61668,60.503948,61.091732,63.694082,73.701106,72.065445,66.37081,53.506587,74.756511,67.51451,88.972229,96.246494,113.333624,121.49831,120.130233,121.90325,110.85231,2,2
43.096589,52.279439,54.758463,58.413048,60.722413,62.435787,64.358801,73.970904,72.645455,67.034038,52.557191,73.859339,65.732553,87.522344,95.12247,110.703178,119.791677,119.641585,119.312082,108.596439,2,2
41.623083,50.877672,52.812171,56.518067,59.063123,60.822561,62.476471,72.866933,71.131178,65.750863,54.141899,74.147086,67.729717,87.084966,96.277372,112.983342,120.937614,120.304475,121.31454,110.444106,2,2
40.638322,49.854515,52.354719,55.730019,58.346521,59.939396,62.071292,72.276325,70.414507,64.596716,54.862505,75.070912,68.828005,86.861647,96.461903,113.050707,120.458933,121.073156,123.63833,110.64871,2,2
42.819097,51.602221,53.933492,58.313378,59.882775,61.531167,64.311941,73.920447,72.667273,66.518625,79.738216,104.14326,93.457721,104.302552,101.826088,129.743875,134.180024,123.529799,117.93021,128.941527,2,1
41.956915,50.18321,52.843049,56.852688,58.857232,60.912635,62.430952,73.390285,71.937338,66.154093,76.806984,101.832355,92.463433,102.793315,100.324785,127.557917,131.426641,121.745435,116.583707,126.31319,2,1
43.022174,52.255871,54.831085,57.963497,60.891407,62.192951,64.478444,74.521227,72.248413,67.235977,54.047442,74.719352,68.709944,88.89878,97.30346,113.274582,121.350491,121.683537,122.981882,110.70327,2,2
44.329999,52.788899,55.067928,59.46103,61.622387,62.579396,64.359768,74.984312,73.64934,67.519917,52.040807,73.593202,66.210986,86.636842,94.709991,111.022582,118.343481,118.96045,119.203992,109.266342,2,2
41.148429,50.388838,52.251609,56.023453,57.972847,59.919574,61.669221,71.79428,70.688739,64.084463,54.423996,73.538022,67.881743,88.705798,97.340581,113.257262,121.348787,121.230073,121.66625,111.167093,2,2
41.489539,50.518784,52.891327,56.658272,58.749246,60.774045,62.496313,72.062394,71.625828,65.510033,79.430048,101.776008,92.628286,103.179806,101.073098,128.074304,132.213547,122.005539,116.948044,126.987105,2,1
43.121701,50.902077,54.032688,57.750049,60.719836,61.45126,64.427069,74.451181,72.265805,67.105019,77.907321,103.189776,92.953641,103.475055,100.535829,128.07414,131.772496,121.3432,116.134957,126.888491,2,1
42.391919,51.700001,53.080481,57.393225,59.7628,60.854886,63.331238,73.018429,72.596296,66.416407,78.07928,102.5598,92.731333,103.5263,100.047359,127.613857,132.586015,121.859398,116.108482,127.09245,2,1
41.964326,50.506982,53.220705,56.431812,59.059843,60.257616,63.110026,73.305954,71.76769,65.96597,79.373604,104.132298,94.666141,105.473451,102.316661,130.07435,135.050008,124.239043,118.060343,128.439541,2,1
39.75269,49.282715,51.1405,55.202054,57.142066,58.746848,61.109705,70.929882,69.426504,63.890272,78.627665,103.293124,93.36905,104.407312,100.743871,128.540328,132.765991,121.921108,116.791802,126.947061,2,1
42.510791,51.917137,53.153223,56.98992,59.854328,60.981286,63.372359,74.06131,72.225431,66.480508,53.835419,73.320178,67.287703,87.462464,95.914275,112.310759,119.849514,119.981088,120.089109,110.359066,2,2
42.870613,51.944342,54.580307,57.034212,60.530773,61.408898,62.924554,74.783796,72.513903,66.50672,79.416774,103.207633,92.663909,103.882565,101.94149,128.774624,132.40085,122.308079,118.136864,128.038072,2,1
43.146748,52.638957,54.796405,58.488346,61.00003,62.653265,64.285158,74.206571,72.963981,66.931541,78.317708,104.007611,93.611157,104.839108,102.524629,129.377173,133.24057,122.056388,117.320048,127.572488,2,1
43.617055,52.650756,55.025039,58.625576,60.928497,62.847204,64.454678,74.990568,73.535481,67.794303,79.091663,103.43876,93.089578,104.334035,101.548019,129.19774,132.931558,123.429042,117.929659,127.592246,2,1
41.742283,50.697336,53.271106,55.998327,59.153823,60.183163,62.767611,73.306512,70.858113,65.055611,80.959865,104.620125,95.397146,106.341358,103.334812,131.403856,134.241767,123.712931,118.488095,129.172498,2,1
41.3356,50.055917,51.757873,55.816126,58.676232,60.015719,61.402959,72.463119,70.283721,64.703885,54.246743,72.903369,68.568638,87.745859,97.151685,112.900786,120.76463,120.880425,120.993696,111.52977,2,2
41.388737,50.934668,53.208342,56.655446,58.970585,60.425083,63.127609,72.925226,71.511101,65.461467,79.631782,103.292544,93.949029,104.870567,102.071302,129.473648,133.437729,123.096848,117.3595,128.059677,2,1
44.441586,52.593909,55.233931,58.820812,61.023757,62.641509,63.872587,74.903025,72.694631,67.465956,78.758213,103.125573,93.588219,103.963451,101.794656,128.387004,132.712986,122.150253,115.997097,126.523567,2,1
42.475899,51.936382,53.496585,57.347648,59.748628,61.858461,63.476485,73.516219,72.007786,65.143415,53.863701,75.126212,67.867297,89.062032,96.320776,113.193222,120.463153,121.032622,121.846364,110.752516,2,2
42.091805,50.805547,53.257917,56.904082,59.211824,60.807628,62.369448,73.063119,71.314627,66.089623,53.116454,74.137733,66.866459,87.480055,95.588829,112.165686,120.417328,119.838633,119.102189,108.850657,2,2
41.14635,50.373931,52.43828,56.340713,58.903823,60.373954,62.371449,72.444425,71.044173,65.121488,79.034927,104.102459,94.780393,105.389712,102.229189,129.152661,134.131838,122.52312,118.227659,128.139262,2,1
42.399846,51.418408,53.964153,57.598464,60.223797,61.443808,63.39866,73.793093,72.350049,66.185065,79.495347,104.10956,94.779897,105.470586,101.818187,129.884962,133.448194,123.09226,117.600138,128.300954,2,1
40.999218,50.18578,52.888804,56.436536,58.785397,60.625293,62.148196,72.472978,71.423858,64.81207,79.315377,103.431424,94.882053,104.995935,101.840341,128.936559,133.718639,124.899401,118.19559,127.961762,2,1
44.20605,53.381392,55.171563,59.925227,61.743633,62.842985,64.998275,75.573222,74.190094,68.178169,80.006174,104.034306,94.880139,105.93184,102.228691,128.610553,133.845708,123.310874,118.406308,128.627515,2,1
41.598325,50.465792,51.996214,56.403423,58.648916,59.932755,62.250561,72.259717,71.039306,65.049166,80.765294,103.719414,94.935086,105.389543,102.955211,130.423991,135.212586,123.753236,119.111386,127.758942,2,1
42.30429,52.609378,53.914186,57.540194,59.852212,61.879964,64.399516,74.136433,72.212648,67.245666,55.03154,76.297538,69.71186,90.232783,98.173695,113.829845,122.261165,122.171441,123.468499,112.631297,2,2
41.776041,50.358936,53.450591,56.266344,59.722059,60.902714,62.774557,72.468206,71.307096,65.132633,79.463648,104.497836,94.002496,104.79346,102.894825,129.446711,132.796911,123.42644,118.815269,128.350257,2,1
42.084127,50.938817,53.807838,56.630948,59.106064,61.005488,63.570478,73.333215,72.072791,66.275032,78.727567,103.014695,93.590181,103.560672,101.55849,129.303396,132.662188,122.847398,117.187267,127.67338,2,1
41.303155,51.344019,52.786105,55.979568,59.357913,60.693605,62.906276,73.506184,71.799255,65.593796,53.324415,73.795149,67.233816,87.549671,95.273596,111.366525,120.10493,119.942762,121.02969,109.749038,2,2
42.447318,51.296689,54.504903,57.815032,59.801081,61.224506,63.247618,73.698834,72.578426,66.259681,53.708682,74.556319,69.337823,89.448157,97.161631,114.046483,121.896206,121.672406,122.132336,111.461222,2,2
43.714468,51.935614,54.069543,58.025744,60.54904,62.419046,64.330785,74.096823,72.294488,66.733101,54.961183,75.534786,69.354865,89.157071,97.222586,113.921048,121.957788,121.348091,122.59085,111.405977,2,2
43.04803,51.857321,53.882591,57.269105,60.254807,61.305591,63.146411,73.76974,72.392769,66.05668,78.466818,103.655009,93.29755,104.581962,100.717192,127.723926,133.251168,121.425602,116.516111,126.179929,2,1
42.822687,51.410472,54.284202,58.005908,60.425201,61.717487,64.250265,74.389682,73.370995,67.084905,55.264999,75.073628,68.752058,90.023224,97.003013,114.217364,121.597874,120.732208,123.297116,110.480412,2,2
