@relation 40dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}

@data
36.500863,63.090273,63.505781,77.609966,65.599444,67.595429,84.048172,84.522756,83.014325,90.286442,33.283044,42.962941,76.895148,74.319846,76.332377,108.803006,89.843097,78.546535,119.368582,105.792211,44.930234,39.662536,72.122198,63.613293,90.069803,87.831529,89.972535,118.438703,108.080995,88.621492,26.423459,37.416509,55.997841,64.98745,59.793284,69.76703,73.55575,85.705945,72.539907,87.159242,2,2,2,2
33.460451,60.532713,60.520181,74.345599,62.826668,64.756038,81.450369,81.967536,80.370146,87.756867,75.336263,69.787935,71.055765,68.700106,100.242026,98.875146,110.081612,126.952789,117.007017,115.671852,46.626984,39.730384,70.852833,64.839413,89.248869,89.804539,92.59106,117.154869,106.833474,89.508168,55.533666,61.775464,85.722638,100.709395,114.15168,119.93091,115.48306,98.861661,108.39626,130.316512,2,1,2,1
34.703133,61.062948,61.64001,75.305731,63.015532,65.665035,82.45602,82.412353,80.725766,88.378664,35.503729,46.474121,79.436069,75.519579,78.389803,112.005545,91.017011,82.365177,119.329524,105.871001,37.114378,48.72942,56.771424,52.563533,54.667491,62.851812,65.984174,66.064599,66.693458,64.803206,27.757546,37.412628,56.237262,65.521411,61.582103,69.825884,74.143867,86.124797,73.478268,89.221251,2,2,1,2
36.404714,63.459815,63.525589,77.67426,65.710109,67.691452,83.953182,84.209814,82.570539,90.261336,35.191103,46.178376,78.193317,75.363426,78.052414,110.345484,92.465732,81.062785,121.112828,108.428602,45.903665,37.858528,71.320801,63.734298,89.466973,88.586226,91.960891,117.633352,108.146487,90.012429,26.763527,35.69223,56.043902,64.965617,60.99164,69.673414,72.762441,84.947244,72.638719,87.641594,2,2,2,2
35.205455,62.200875,62.807529,76.544337,64.561116,66.134795,83.422419,83.571054,81.990128,89.219861,75.785,72.707924,72.312324,66.914755,99.130645,100.612862,111.356931,125.842126,118.535867,115.188617,34.313161,46.162596,54.02839,50.09513,51.949849,59.722495,63.021027,63.257166,64.418752,62.110478,28.653802,38.785571,58.308198,66.725919,62.850272,71.234404,74.703154,86.6556,74.093357,89.171466,2,1,1,2
33.861145,61.181098,61.068232,74.690887,62.744985,65.014167,81.79899,82.09532,80.796966,87.889825,74.76524,70.2766,71.556378,66.090766,99.16569,97.58964,110.33955,126.186557,117.555645,115.279868,43.458894,38.598836,71.44489,62.729845,86.698563,89.023871,90.721022,116.176869,107.556652,89.967685,55.085277,61.805319,85.9592,100.153448,115.222763,119.163871,114.797177,99.470431,107.126111,129.616612,2,1,2,1
34.484187,61.261462,61.933473,75.443579,64.063016,66.303885,83.136832,82.530509,81.401487,88.462255,34.409991,46.602678,78.432312,75.401122,77.56505,109.526868,91.072758,80.599077,118.407966,106.84882,43.279897,39.166478,69.29266,61.92095,88.314346,88.217556,87.320336,114.282623,106.128165,86.759754,56.411763,61.227866,86.508106,102.062482,114.852379,120.810046,114.806894,99.057486,107.800551,130.321741,2,2,2,1
34.62985,61.270682,61.516561,75.734241,63.870027,65.839882,82.615426,82.62991,81.723104,88.449175,74.075826,72.251255,72.06469,66.12292,98.111777,98.018252,110.075119,123.704692,115.518416,114.639368,44.004011,38.968063,70.718493,62.229994,87.82688,88.123608,89.283377,116.07131,107.729657,88.434423,54.463253,59.247493,84.732924,99.778285,113.654918,118.259065,113.195992,98.19821,105.731296,130.870328,2,1,2,1
34.284386,61.762746,61.525582,75.322729,63.726123,66.002009,82.262437,82.141141,81.169046,88.014347,35.313509,45.448707,78.90459,74.175107,78.197864,110.328977,91.088667,79.980212,121.070336,107.593673,36.901487,48.975098,56.868465,52.752452,54.444616,62.574872,65.805326,65.94871,66.907159,64.882988,52.982521,59.468288,85.077235,99.861142,114.992742,117.601985,112.973228,97.527864,105.542957,128.972726,2,2,1,1
36.265133,63.330729,63.730023,77.672985,65.85325,67.836304,84.478025,84.981864,83.353801,90.047843,37.813557,45.586078,79.917125,75.020339,78.620159,110.589101,94.114946,83.061642,119.310672,108.673426,43.89245,37.826514,69.815036,62.929052,86.813372,87.322167,90.27799,116.24797,106.245592,86.859488,53.695951,59.191585,83.71285,99.642216,113.895261,118.029625,112.738269,97.22511,105.98756,129.739673,2,2,2,1
34.173498,61.749815,61.912665,75.124367,63.780858,65.344235,82.199353,82.231015,81.122168,87.931512,34.334421,46.321503,78.099544,74.540841,78.248623,109.068234,92.755466,81.678365,120.081971,107.641607,37.555047,49.243852,57.367251,52.901858,55.00091,63.462933,66.238707,66.852776,67.416186,65.463687,27.41302,38.665379,56.738875,65.318913,60.827114,70.165615,74.577671,86.417296,72.684718,88.253615,2,2,1,2
36.36213,63.281301,63.832809,77.079537,65.32854,67.550669,83.782918,84.618899,83.125912,90.192292,76.815179,72.067061,70.167487,67.907333,100.310144,98.320759,110.027361,125.946341,117.653257,114.936189,38.194981,49.554904,57.880538,53.67332,55.377875,63.440273,66.447102,67.301859,67.65148,65.455662,28.013195,37.375391,56.256363,65.447748,61.079742,69.635039,74.295107,85.435768,73.768631,87.648082,2,1,1,2
35.678175,63.2306,63.687023,76.761857,65.658208,67.436714,83.608567,83.946003,83.176197,90.086141,75.575232,70.956973,73.06257,68.504946,100.431965,98.318093,110.377235,126.066294,118.010635,113.946154,44.425738,38.247258,70.310768,63.487465,86.127674,87.126058,89.841462,115.197987,106.606186,89.862566,54.563235,61.768912,84.550425,99.67247,115.074819,118.461868,114.474988,96.655663,106.07407,129.218201,2,1,2,1
34.31185,62.135658,62.512863,75.863306,63.990076,66.457076,82.810885,83.240825,81.40478,88.561967,75.682317,70.64149,73.037456,67.153792,99.530985,99.654197,110.354016,125.093392,118.659635,114.773448,37.271862,48.995506,57.129242,52.775593,54.841749,62.98114,65.981723,66.307922,67.382619,64.739973,27.409512,36.979165,55.76646,65.088915,60.622238,69.065312,73.891231,86.228515,72.441814,87.802605,2,1,1,2
35.13477,62.448075,63.354356,76.914866,65.022572,67.095795,83.380619,83.549998,82.326115,89.050223,76.291578,72.695337,72.15252,66.853083,99.643783,100.144319,109.40681,125.866326,117.275586,114.840825,45.616466,40.204648,70.652685,64.425658,88.543213,88.850982,92.627188,118.014441,108.342383,89.681134,53.489777,60.047187,83.635461,99.958641,114.233202,120.139476,113.299856,98.981269,106.230995,129.839364,2,1,2,1
36.088231,62.801985,63.251487,76.937404,65.506408,66.948067,83.318835,83.74974,82.702858,89.491262,35.532573,45.76281,79.224301,75.522625,78.158115,111.553371,91.484539,82.331127,118.969479,108.392337,36.767075,48.490563,56.570445,52.505533,54.173949,62.120995,65.285346,66.156967,66.746002,64.492315,26.343356,36.737165,54.632837,64.37605,60.198127,68.675567,73.10093,85.16231,72.036634,87.26322,2,2,1,2
34.727574,62.607293,61.673425,75.65916,64.012767,65.830239,82.847488,82.931921,81.739484,88.763666,36.912037,47.028926,79.781621,76.739496,79.066697,111.759883,93.298358,83.811609,119.509412,109.558588,46.393651,41.292712,71.268884,65.007688,88.352155,89.972456,91.449225,118.107907,107.677909,90.340627,28.325319,39.199212,57.29536,66.819338,61.993264,70.193128,74.489349,87.243366,73.809928,89.261562,2,2,2,2
35.793509,62.872959,63.288884,77.342125,65.532608,67.239802,84.316786,84.307689,82.834641,89.662235,36.854167,47.018606,80.298802,75.840427,78.978014,110.034714,92.333087,82.798155,120.077387,108.97994,45.318665,41.317886,69.29535,61.795691,87.518961,87.182985,90.40839,115.819465,107.188629,87.701586,26.27501,37.681318,55.282283,65.724695,61.094621,70.040414,73.870119,86.094268,72.528883,88.254267,2,2,2,2
36.130953,63.555888,63.741599,77.112771,65.522257,67.013594,83.864512,84.656161,83.136429,90.251355,35.118024,46.402901,78.193261,74.760966,78.715542,109.099576,91.753898,81.306901,119.489994,107.81455,45.807233,39.244501,70.216712,64.709253,90.76788,89.05393,89.746759,119.345919,107.818961,88.188967,26.357058,37.163313,56.707418,64.657552,60.487518,68.380468,73.041502,85.774962,71.407742,87.580581,2,2,2,2
33.992312,61.045433,60.806852,74.935551,63.200198,65.467998,81.903878,81.613086,80.418448,88.072848,33.375849,45.487738,78.564115,76.310283,76.809499,110.642995,90.519599,80.645984,119.536837,107.133644,46.151286,38.504379,70.983978,63.731272,89.156218,88.583826,90.601154,116.360359,107.697731,90.75307,28.623698,39.206543,57.509552,65.767713,61.916957,70.624271,75.846264,86.773836,73.729187,89.608343,2,2,2,2
35.557344,62.197312,63.462492,76.193261,64.934167,66.246319,83.095271,83.563296,82.016342,89.244984,76.226492,69.733935,72.73228,67.037094,98.504429,97.431545,111.511825,126.259627,116.854945,113.985907,45.693102,38.626859,69.029307,62.764305,88.325414,88.231713,89.842607,115.561702,107.935416,87.212209,54.272899,61.142045,86.127083,102.123925,115.406912,119.923033,115.924072,99.27139,107.26042,130.830208,2,1,2,1
34.588744,61.837025,62.328268,75.74792,64.540129,66.430027,83.168939,83.674058,81.790536,88.826977,35.070541,45.975874,78.005819,75.169428,78.61868,111.282135,91.599234,81.545887,120.989873,106.438664,44.852322,38.303857,70.349974,64.079276,87.394212,89.36535,89.01753,115.220795,108.264998,88.00833,27.234435,37.633971,56.201164,65.57567,61.635258,69.453273,73.509034,85.084786,72.472837,88.372187,2,2,2,2
35.167476,61.828526,62.67299,75.863401,65.193457,66.465008,83.610321,83.222389,82.626091,89.166653,77.077716,71.772882,73.768267,68.030608,101.442431,99.612725,112.045954,124.69746,119.303365,116.081289,46.153298,39.269964,71.325781,63.920023,87.756982,88.968287,91.558509,117.062766,108.778371,90.040759,52.84731,59.144597,83.428112,99.561686,113.306653,119.510679,112.448238,98.026422,105.872606,128.677082,2,1,2,1
33.609337,60.560809,61.351399,74.892742,63.105533,65.659283,82.296677,81.806738,81.163599,88.205297,77.393327,69.720495,73.073344,67.899826,102.534907,100.197104,112.038878,125.080274,117.636529,116.948065,44.979617,37.632636,70.008445,63.076141,87.68977,87.793342,88.535382,116.324866,106.883802,88.457436,52.663624,59.022572,84.146317,98.041085,113.06839,116.766695,112.175436,97.301367,105.678538,128.439564,2,1,2,1
34.834414,62.752953,63.110644,76.387833,64.687913,67.380433,83.540094,82.980757,82.728314,89.431963,36.115163,45.453515,77.20185,73.873249,77.619206,110.57101,91.548185,81.022739,118.846463,105.284171,44.834784,39.747279,70.591144,63.800916,86.757706,87.722434,89.336525,116.270301,107.805115,88.650323,26.332375,36.831778,55.71131,64.845806,60.008421,69.617962,73.148275,85.768387,72.639094,86.746553,2,2,2,2
33.246848,60.511827,60.966039,73.968785,62.68677,64.705038,81.306353,81.126961,80.378812,87.249903,75.092566,71.27878,72.006934,67.06679,101.55013,97.684954,110.967218,126.505477,117.938274,114.820215,44.877174,39.10839,72.500458,64.678321,89.270276,89.732993,90.492302,118.625564,109.403375,89.739949,25.159557,36.818364,54.978946,64.605917,59.240957,67.630856,73.286434,84.961587,70.655759,87.494894,2,1,2,2
35.459249,62.468446,63.070527,76.034264,64.559047,66.76462,83.712748,83.409015,82.407062,89.498632,35.341959,45.182397,77.448771,74.136631,77.922717,112.119315,90.975402,80.06383,117.982489,106.810423,38.328562,50.139432,57.8042,53.681587,55.81272,63.677423,66.955755,67.163787,68.031664,66.030968,26.002328,35.85169,55.484812,64.132448,59.896379,69.281443,73.511762,83.923018,71.727265,87.367607,2,2,1,2
35.121388,62.026927,62.11338,76.211301,64.096302,66.433338,82.990921,83.38844,82.074434,88.816252,74.297369,70.864048,71.656572,66.764966,99.963809,98.76975,110.917667,124.892905,117.849612,114.854883,36.713115,48.7164,56.283962,52.412495,54.30587,62.517227,65.458514,65.947271,66.718986,64.534943,26.514367,36.612001,55.945486,64.622838,60.894064,69.265599,73.206002,85.911122,71.937303,87.655228,2,1,1,2
36.596909,64.008918,64.336827,78.326926,66.27342,68.718892,84.96873,85.395185,83.739889,91.008612,34.874151,44.63387,78.428946,75.666487,77.385734,109.949122,90.907097,82.391166,119.659169,105.880413,37.106713,49.094227,57.107145,53.246516,54.88698,63.047625,65.987833,66.682402,67.068273,65.044456,53.926113,60.964124,86.33758,99.657692,113.92393,118.178057,114.754954,98.26912,107.182755,131.346839,2,2,1,1
37.58529,64.883716,64.964765,78.648024,66.859964,69.154958,85.408176,85.433387,84.579689,92.079689,34.357241,45.637417,80.085188,75.362531,78.715205,110.554847,91.791599,81.315103,119.47243,106.72128,38.2739,49.882817,57.558034,54.092704,55.423133,63.7944,66.862845,67.260115,67.990085,66.126119,28.580655,39.468613,57.819669,66.205104,62.907658,72.605154,74.835415,86.46925,74.21966,90.033639,2,2,1,2
33.87323,61.085022,61.224497,74.703322,63.07469,65.22027,81.692702,82.091396,81.185047,87.810677,75.289204,71.192883,71.513542,67.804637,99.284207,101.473183,111.765361,125.74324,116.594277,113.970374,45.544622,39.863442,72.413098,63.044668,89.823969,88.631596,91.236774,117.548672,108.000682,89.975618,52.989298,61.219079,84.738958,99.811635,113.110428,119.769679,113.658529,97.558485,106.327799,129.36364,2,1,2,1
36.795821,64.174006,64.549372,77.61224,65.849976,68.4176,84.929143,84.985535,83.51651,90.511519,75.553523,70.408771,73.207272,67.613742,100.255983,99.916354,111.137324,126.621719,118.054199,114.562021,45.428554,40.367598,71.457983,63.396372,90.343056,88.514813,91.16297,118.24121,109.168252,88.266122,55.263422,60.701634,85.335793,100.650204,114.767554,118.169874,115.898174,99.617341,106.270094,129.739894,2,1,2,1
35.259858,62.27988,62.441356,76.608099,64.487723,66.735352,82.837538,83.293237,82.035128,89.44117,35.650725,45.252111,77.84042,73.605379,78.376792,110.106826,89.678643,80.33857,117.696878,106.57772,43.803011,38.899015,69.991356,62.109887,87.009668,87.048366,88.833874,115.928105,108.135756,88.355456,55.432759,60.332697,84.811225,98.921489,115.327596,118.44035,113.111991,98.070364,104.911143,127.8554,2,2,2,1
35.028817,62.080437,62.702678,76.308775,64.845921,67.045735,83.064399,83.173209,82.492987,89.574921,75.673494,71.744502,72.371435,67.640688,99.052232,99.1413,110.949132,125.995848,116.29953,116.131946,45.18999,38.824772,72.308908,64.830923,87.719912,89.755132,90.393768,118.237103,106.970102,90.150187,26.426203,37.409032,55.398197,65.116831,60.061122,68.779928,72.099818,85.05573,72.543527,87.807541,2,1,2,2
34.7334,61.520854,62.284567,75.377867,64.161761,65.954568,82.395814,83.207474,81.242145,88.760151,35.808352,44.55319,79.22435,74.490256,78.006104,111.458776,92.070724,81.861891,120.049472,106.18695,44.788818,38.165479,69.801667,62.733205,87.82527,86.475671,88.626212,116.257935,108.396136,88.117977,54.917334,62.36716,84.868492,100.021298,114.139967,119.702713,114.318705,99.322477,106.585896,129.733098,2,2,2,1
34.106496,61.635057,61.869795,75.008723,63.658022,65.745883,81.958797,82.150909,81.175995,88.086684,74.078428,71.828654,68.604724,66.437834,98.700338,98.983021,108.540437,123.708308,117.528365,113.975844,44.439223,40.208386,70.495756,64.061193,87.26467,88.171233,90.465495,117.102674,108.500581,89.588256,52.508733,59.611137,85.149611,99.936904,114.577377,119.210833,114.019504,97.063303,106.538915,128.510887,2,1,2,1
36.235843,63.208704,63.615163,77.634527,66.461177,67.822747,84.70764,83.970297,83.479752,90.110528,36.219818,44.931455,78.668066,75.583832,78.847378,110.92001,92.329528,81.934502,121.681668,107.252018,43.768042,39.327903,70.5361,64.088262,88.735668,86.5876,89.570124,117.069848,107.337264,89.900986,53.281264,59.418733,86.062692,99.289619,113.632165,118.17232,113.466612,97.716754,105.134594,129.035063,2,2,2,1
34.204402,61.485532,61.728116,75.33943,63.776682,66.114748,82.037391,82.704285,81.788947,89.0225,33.717247,45.173083,77.431745,74.131615,79.389014,109.698561,90.839964,80.681676,119.712634,105.85425,36.876668,48.551553,56.579492,52.514042,54.098463,62.204875,65.506692,65.772242,66.586914,64.727351,25.907283,38.054875,55.776499,64.36244,60.867165,69.864712,72.556151,85.192551,72.265459,87.321325,2,2,1,2
34.509982,61.011296,62.187677,75.738396,63.310924,65.389045,82.598964,82.327569,81.298123,88.537805,77.480166,71.516855,73.113446,69.308262,101.344866,100.068333,111.597162,124.992217,118.068519,115.844524,36.890985,48.400452,56.361785,52.668498,54.306754,62.466197,65.923889,65.917737,66.596509,64.598109,25.852884,37.35057,55.33077,65.179859,61.301057,69.258915,73.302776,84.691751,71.49571,87.694076,2,1,1,2
33.933246,60.606466,61.626065,74.963682,63.403929,65.870857,82.167499,81.927108,80.19253,88.014804,32.93526,43.159073,77.850224,75.324182,76.266539,110.058433,91.107997,79.831043,117.567313,105.489383,43.346458,37.778341,69.80296,63.584584,88.94314,86.923176,88.930549,114.854006,107.136361,88.921076,54.192644,60.644808,85.932089,98.797139,114.722764,117.122847,114.303138,98.407754,106.18589,129.029641,2,2,2,1
33.742952,60.846985,60.930909,74.503999,63.208715,65.255916,81.481217,81.788875,80.867275,87.672267,35.114459,48.663676,77.552796,74.104425,78.100563,111.687384,92.467617,82.674117,120.618315,105.797348,43.959678,39.198429,72.129191,63.08223,88.337901,88.806595,89.560764,117.383475,109.827046,89.403764,27.352737,38.777679,56.300954,66.285144,61.323239,69.865775,74.358157,86.372003,72.955061,88.48855,2,2,2,2
34.580923,62.088123,62.327769,76.047332,64.292545,66.391026,83.799562,82.881357,82.17024,89.489925,76.129077,69.976783,73.23583,65.509978,99.3649,98.570708,110.478342,125.269856,118.815406,115.08923,37.560904,49.150878,57.401634,53.387569,54.499532,62.943211,65.925577,66.4187,67.288621,65.228203,53.301968,59.12915,84.314634,98.294492,113.112108,118.255209,113.470748,98.212489,105.552254,128.999908,2,1,1,1
35.28824,62.181704,62.172225,76.38533,64.068235,65.883814,82.611723,82.575981,81.776229,88.317117,76.471313,71.641724,71.240743,67.346093,99.829201,98.376479,111.512336,125.533753,116.703404,115.488211,44.178597,39.50368,72.010884,63.171371,87.378647,88.803071,90.489044,115.950445,108.845666,88.989295,26.605721,37.331459,55.398814,65.060389,60.656401,69.540275,72.802598,85.043518,71.411953,87.460917,2,1,2,2
35.948965,63.556898,64.174434,77.328585,65.851729,67.59073,84.867714,84.122724,83.108868,90.218452,75.471858,70.97873,71.72133,66.801224,100.161125,99.798257,110.563482,124.871765,116.032863,115.39082,44.610406,39.625915,72.317207,64.780904,88.975165,89.857935,91.370934,116.999621,108.567313,89.607576,26.514941,37.65443,56.412518,65.402181,60.199793,69.895808,73.64841,84.827057,72.807096,87.96823,2,1,2,2
33.909282,60.877446,61.70377,75.446082,63.578046,65.508583,82.140852,82.551522,80.906872,87.737346,34.012746,44.450422,77.894394,74.370035,78.214109,109.575882,90.663602,80.14053,117.851854,106.795389,36.669122,48.400926,56.265254,52.523086,54.25312,62.320677,65.401874,65.510272,66.532943,64.450091,54.093687,59.739587,84.731843,99.459932,113.278153,118.248589,114.764593,97.846204,107.762724,128.828876,2,2,1,1
35.076617,62.414684,63.12468,77.050128,64.568057,66.760775,83.406844,82.808063,82.037362,89.757973,77.304679,71.370292,72.002189,66.842099,99.39946,99.752619,113.336209,125.578548,118.836032,116.158066,36.944551,48.822243,56.549929,52.28782,54.433059,62.685742,65.605552,65.952075,66.511957,64.618639,25.399135,36.180065,54.440163,64.224836,59.260613,67.482162,72.482734,83.647804,70.535522,86.035857,2,1,1,2
