@relation 60dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}

@data
54.883806,61.502464,62.510642,45.499144,100.353435,100.695972,109.979491,61.279751,83.770859,95.178973,38.949775,60.419243,40.317316,52.881978,59.182295,74.932917,97.774569,109.08463,105.454697,120.818223,24.741029,62.034012,74.551273,69.067769,107.613995,107.223737,102.483367,88.494327,103.765627,125.050196,64.358937,52.256094,75.946909,71.04222,62.939601,107.484063,72.597306,86.845188,104.875667,110.90411,68.712787,86.638612,103.988084,122.667073,99.446289,122.465207,105.185437,122.065712,107.828086,145.236403,39.784364,63.537952,52.055365,82.770828,37.187527,47.287531,55.998243,74.035211,65.799898,88.366973,2,2,1,1,2,1
52.726198,60.381905,63.51929,46.226855,99.260922,100.756801,110.147857,61.926558,84.204496,97.533827,37.865277,58.069841,38.117773,51.644369,58.494723,71.173794,98.316747,106.173876,104.801518,118.838891,72.41342,83.928061,105.271923,121.072796,118.790339,127.600232,135.501157,132.697314,118.875714,128.432339,66.531537,53.596371,78.003293,69.891356,64.290519,106.955361,73.761492,89.047405,106.450844,111.834754,73.916983,80.120332,76.21596,44.07342,91.047209,52.563227,101.407858,69.780775,96.942186,79.674406,38.744277,65.200313,54.209753,81.566186,36.788852,48.645534,58.976959,75.140487,65.507125,89.321168,2,2,2,1,1,1
54.141137,60.059152,63.590106,45.492133,99.918931,99.966084,108.680647,60.954369,84.503865,96.381997,19.69226,37.898421,60.469719,63.936966,60.126552,71.073833,64.286008,64.245636,65.795305,80.975819,23.378338,62.043069,72.401145,69.696458,105.429327,104.363401,100.893352,88.799661,103.781919,123.595057,40.284338,25.925155,72.583446,66.472765,47.263682,64.269831,67.976163,106.514082,92.646882,113.470713,76.47925,81.539887,74.748207,46.070342,92.946861,55.479489,99.889745,71.968623,97.736318,81.307287,26.015379,29.554272,30.92496,61.122804,81.116762,90.205417,88.851461,108.650484,100.74725,104.978339,2,1,1,2,1,2
53.574933,59.279676,62.57789,44.166178,99.29778,100.811405,108.601594,61.818857,82.750463,94.16203,19.659613,37.861153,59.599803,63.06305,59.598527,70.108213,64.011815,63.095678,66.052967,80.990766,71.791288,83.516323,104.767948,119.675966,118.166796,127.259723,137.592277,132.393931,117.544079,127.608424,66.796946,53.403441,76.191445,68.923087,63.73496,106.347072,72.59523,88.017147,106.536904,112.135452,67.852776,86.411724,103.436717,122.533286,98.762258,122.800288,104.332845,121.87244,109.799868,144.07497,27.92062,32.62931,34.331498,64.208532,83.131066,91.360867,92.452146,110.457794,103.023728,109.187018,2,1,2,1,2,2
54.071333,59.754457,62.044955,46.980645,98.911153,100.326048,110.474141,63.302474,84.123354,95.078426,18.527395,36.954675,58.943745,62.808463,58.796034,68.767074,62.193938,62.457732,65.603925,79.143281,24.82424,61.886615,72.392723,69.114743,106.182358,104.971885,102.359202,88.688235,103.24542,124.14689,65.305394,55.143099,78.380687,71.471363,65.112336,107.21952,73.726126,88.335808,106.756212,112.331373,68.982479,88.912856,105.124261,123.620876,100.428136,123.964278,105.647584,123.278133,108.98747,146.698139,38.549552,65.172471,52.162468,80.626781,37.386486,49.984127,56.572435,75.256347,62.208564,90.440942,2,1,1,1,2,1
54.533711,60.517592,62.764319,45.229163,99.392201,99.918907,110.557785,63.349607,84.367554,95.529121,20.30991,38.310187,60.866032,63.670738,60.407962,70.578006,63.380683,63.72855,66.100565,81.724618,24.451043,61.957471,72.879514,69.716812,104.79728,105.307887,101.252639,88.019837,102.964123,123.596034,39.114403,27.373706,73.935931,65.394882,46.0266,64.064064,67.948898,104.825407,91.226235,113.766852,69.650218,86.881717,103.767605,123.186695,98.099568,121.849319,104.650772,122.475118,109.805209,144.099968,26.859212,33.191931,33.56056,65.446676,82.222614,89.984662,91.021879,109.874317,100.123291,107.636156,2,1,1,2,2,2
53.389772,60.362988,62.302101,45.929674,100.18572,100.342746,110.204105,62.473214,84.100047,96.858995,38.150832,59.30838,38.215287,53.096009,59.447177,73.748732,97.579372,109.328633,103.782367,118.328038,25.484666,60.061134,74.313274,68.285927,104.826465,104.691454,102.083789,88.744162,102.362131,124.059772,39.269712,27.572227,70.713758,66.138711,45.791224,63.348671,67.627468,104.548414,92.228863,114.76592,74.197925,77.632184,74.455128,44.848145,90.725329,50.832061,99.147051,71.555771,96.547861,82.587948,38.898744,65.172133,53.437243,80.116037,37.371436,49.305432,58.353268,74.638381,62.794142,90.100443,2,2,1,2,1,1
52.941069,60.886082,63.431695,45.892188,98.015758,99.587859,109.941821,60.143623,83.039038,94.489789,19.778528,37.847654,60.301771,63.725692,59.613901,70.452618,63.595372,63.655433,65.864738,81.384927,23.238644,60.253142,73.748684,68.569954,105.889648,104.360795,100.855398,88.299356,102.081137,123.939102,42.00581,29.127898,72.851363,68.961506,46.264219,65.866798,69.481545,105.026424,92.673735,116.475138,74.948906,77.765515,73.628478,44.299222,89.529575,52.776719,98.538606,70.453985,95.833889,79.244533,25.793829,30.332188,34.128578,64.146588,82.113436,90.049695,91.103085,110.154565,101.579672,106.479377,2,1,1,2,1,2
53.263093,60.164527,63.727912,46.389036,100.328622,99.503941,110.532056,63.558789,84.374538,98.698014,19.401781,38.92399,60.910464,64.012551,59.981752,70.590864,63.861583,62.56932,65.735241,80.791126,24.375055,58.654506,71.77549,68.561202,105.714237,105.910319,100.515162,89.628467,102.4037,122.784543,67.785835,54.756199,77.958653,70.436369,64.075339,105.386666,73.001046,86.753036,106.899306,113.301532,70.33835,87.851644,105.532801,123.556321,99.826113,122.936242,106.972356,122.472467,110.415205,145.630786,28.952269,32.925433,34.631887,64.209926,81.402288,92.022051,91.316012,109.910587,102.914385,107.436869,2,1,1,1,2,2
52.79611,58.367775,62.886702,45.867712,98.91522,96.577562,109.975488,59.574479,81.609357,93.372152,20.207685,38.266565,60.356773,63.357821,59.706042,70.123779,64.069621,63.808725,66.051657,80.063809,71.330948,83.491426,105.235853,118.781491,118.707244,127.856649,136.292443,131.950437,118.092645,128.016414,39.9935,27.40849,70.872419,67.14608,44.076679,63.631496,66.363175,106.390959,93.411577,113.189244,75.428435,80.338883,74.898843,44.371245,91.142876,51.834104,100.289016,70.324191,95.691725,80.59147,40.579349,64.592883,54.31085,81.268991,36.57231,48.438347,57.11828,76.101582,65.097536,90.405089,2,1,2,2,1,1
54.090015,61.881453,62.669197,45.415682,97.621099,97.624598,109.614681,62.168751,81.976919,94.107349,37.003133,59.796127,39.823805,52.019403,60.532871,73.437686,97.855242,107.637784,105.188282,119.151985,71.891092,84.565541,104.828834,120.102049,118.622231,127.605258,136.006593,133.696884,118.391688,127.911388,38.894126,27.069088,72.602297,64.348495,46.4065,65.356357,67.23712,105.103661,94.014853,114.973203,75.104454,79.688672,73.271341,44.912275,92.579176,51.914502,100.870393,70.969186,97.832847,81.252628,26.585432,31.487857,33.799509,63.456144,81.717243,90.903889,89.763287,108.810488,102.176133,106.433085,2,2,2,2,1,2
56.598885,62.381644,63.343027,46.381081,100.624763,99.722949,111.537742,62.589727,83.748382,96.73465,37.889439,58.184708,40.097365,51.722888,58.141264,72.678741,97.448491,108.733138,105.874323,119.028023,22.405091,59.932121,71.534497,69.057119,104.524115,104.066056,100.670708,87.530112,102.380057,122.119917,63.341969,53.931445,76.618458,69.786305,63.304758,106.844393,72.698549,86.100835,105.164883,111.094733,75.820824,77.245712,73.893206,45.484946,91.553826,50.879124,99.749067,70.876144,97.800182,78.870457,41.955454,66.130395,54.694007,80.908158,37.648662,48.078549,57.51553,75.234132,64.824709,89.653538,2,2,1,1,1,1
53.431981,60.100202,62.245344,45.192602,100.931136,99.758812,109.180311,61.61115,84.169811,95.061249,37.392085,57.491468,38.283264,53.400847,58.849084,73.784715,98.58649,108.756558,106.075676,120.876023,70.067654,82.4916,103.318315,118.118898,116.403758,126.320516,134.050514,130.520598,116.064465,127.185887,66.139555,54.878089,77.117112,71.433692,65.286444,107.663096,73.307792,89.635387,107.200384,111.861978,68.411614,86.809478,102.853902,123.108753,98.769329,124.642091,105.591373,121.751478,107.336296,143.273132,26.641881,31.289615,33.643568,63.724178,81.721202,91.928032,91.990879,108.776173,101.032816,107.074717,2,2,2,1,2,2
54.276028,61.094726,64.135278,45.554903,100.234923,100.14667,110.773434,62.476495,84.367306,93.945951,20.575946,38.279125,60.176789,63.824104,60.12897,70.508974,63.161265,63.320753,65.88746,80.469639,71.41127,84.560674,105.053568,120.14144,118.092504,128.118873,136.591174,132.227974,118.078232,128.439783,64.866416,54.309535,76.237122,68.802714,62.550069,107.070631,74.089613,88.264593,106.172335,109.859298,69.262784,87.389877,104.980717,122.758929,100.478251,124.013866,105.527142,123.383382,108.686959,145.545731,27.235887,31.93605,33.943938,64.809406,82.092363,91.670504,91.10996,111.297337,102.258183,107.782179,2,1,2,1,2,2
55.533722,60.654074,62.923686,45.727511,99.855298,100.527743,111.333556,61.725158,85.497714,96.367541,20.326893,39.18101,61.481373,65.234913,61.090608,71.361958,65.037237,64.573793,67.303179,81.68696,71.217233,83.413052,104.841498,119.976496,117.961054,127.54636,136.370519,131.505987,117.903449,127.579414,39.701625,26.320713,71.454034,64.806518,46.508331,63.635954,67.805818,105.691794,93.129096,113.384772,69.974815,87.688659,104.086662,124.014408,98.404839,123.377961,106.636906,121.343908,110.182776,145.816654,27.19197,32.958977,34.33196,63.073773,82.806104,89.853144,92.653566,108.962368,100.484867,107.304818,2,1,2,2,2,2
53.185276,58.891614,63.828437,46.068472,98.98748,97.97196,109.577613,61.359339,82.624199,96.36095,20.312444,39.241026,61.742936,64.285123,59.972922,71.53204,64.726376,63.527218,66.670733,81.730267,24.567271,59.280446,71.811307,68.443906,106.170975,106.209052,100.665985,88.308543,103.495416,124.086271,64.266977,52.407214,77.017403,69.757639,62.956529,106.97061,72.060862,86.98353,104.970412,110.454102,68.935079,85.994922,103.36519,122.719909,98.296341,122.051551,104.551526,121.189178,108.954298,145.557024,38.670965,65.901522,53.833611,82.242299,35.452126,47.280573,57.9464,75.8912,65.021102,89.488511,2,1,1,1,2,1
54.369602,59.701782,62.512007,45.327221,100.369665,97.757112,111.208393,60.888548,82.61767,94.604375,20.597625,39.58527,62.289511,65.233782,60.79812,72.374189,65.100824,64.874864,66.950229,82.881308,70.882809,83.04891,103.990047,118.134209,117.37683,126.099933,135.755414,130.580262,117.407105,127.154685,65.050421,53.976245,77.331894,69.79961,63.749246,106.636117,72.325619,86.915217,105.262668,109.855203,69.342437,87.951345,104.327848,123.590329,98.27662,122.116256,105.184793,121.013019,108.977859,145.972093,38.265611,65.365518,53.663885,79.817277,35.97469,48.341391,58.702779,75.479254,65.374458,89.32731,2,1,2,1,2,1
53.87413,60.777474,61.249988,43.930461,99.833932,98.978073,110.258436,61.803455,84.551604,96.160798,19.113731,36.688711,59.817166,63.149048,60.020397,70.22168,63.505811,62.577739,65.256953,79.812165,70.251436,82.370435,104.05824,118.153757,115.917188,126.01263,134.606604,130.757293,116.213262,126.321271,65.380365,53.421735,75.96179,69.783281,64.314118,107.555108,71.645583,87.327132,106.689025,111.396508,70.265828,88.01954,104.426493,123.669521,100.138206,124.438238,107.340472,122.135635,108.989071,145.710537,37.862707,65.354861,52.621953,83.102219,36.285697,47.834498,55.698623,75.788632,63.682463,89.677968,2,1,2,1,2,1
54.169708,59.203173,62.356583,46.087437,100.12918,99.355964,109.788592,63.917877,84.367487,94.991884,20.472326,40.306479,61.717194,65.28596,60.712952,71.505991,65.53211,65.027166,67.1142,82.603096,71.398783,84.070139,105.017992,119.889762,119.631032,127.896205,136.414281,132.566831,118.817686,128.442697,63.596704,53.668381,75.946064,70.003079,63.388494,106.933285,73.607388,86.822412,106.137801,111.188046,68.365338,88.227082,104.981292,124.646164,99.595425,123.87885,105.743566,123.041078,111.147804,146.614882,38.45793,65.879421,53.0859,81.812911,36.433798,48.871056,58.484628,74.645902,64.698619,87.421507,2,1,2,1,2,1
53.898956,60.518277,62.669403,45.088828,98.881772,101.2734,110.710988,60.735436,83.057272,95.932114,20.422239,38.620521,60.931936,64.007555,60.671526,71.242671,64.334244,63.122824,66.644496,81.972288,71.268964,82.38878,103.714014,118.329639,117.507951,125.532273,134.599547,130.773592,117.528464,126.571577,41.038941,27.977113,71.29785,66.984106,45.925761,66.694615,68.743062,107.939975,94.066925,114.259381,68.558022,86.687493,103.252437,122.664035,97.574274,121.849048,105.050702,121.003442,108.665215,144.829166,39.30623,66.94972,52.526676,81.751202,36.468476,49.517519,58.032417,73.505452,62.952584,88.270968,2,1,2,2,2,1
54.323971,60.512842,64.131586,45.401163,99.268932,101.44612,110.584578,62.742315,83.805695,96.640833,37.21248,59.557366,41.567277,52.655977,59.935478,73.037068,98.211747,107.521065,104.721752,120.915204,70.448476,82.970312,103.573455,119.042957,117.549769,126.737118,135.870082,131.283421,116.654602,126.896651,64.915565,54.212625,77.081697,72.125531,63.589601,107.779753,73.839007,89.899122,108.023063,112.706376,75.649678,78.694305,75.744308,42.945365,92.17345,51.78626,101.468466,71.089374,97.609707,83.543139,26.707367,31.231141,34.805325,63.508902,83.149626,89.313409,90.087957,108.944861,102.323271,106.179491,2,2,2,1,1,2
55.040387,59.585462,62.946567,43.510204,100.328122,99.645717,111.064472,60.663027,82.639122,96.508231,37.780935,60.392219,40.114682,51.74413,59.577058,73.866053,98.980556,110.418566,107.263154,120.09178,71.864827,82.608616,104.346262,119.813273,117.539333,127.194354,135.623882,132.578513,117.185567,126.900958,65.706735,52.686894,76.211325,71.005298,63.330775,107.243839,72.712177,89.348006,105.578929,111.32007,74.75982,78.040649,75.758705,45.309171,90.771973,53.158364,97.664777,69.768582,96.786586,80.879957,26.728932,30.909869,34.272251,64.444218,81.232619,91.760477,91.450899,109.004371,101.719249,105.884133,2,2,2,1,1,2
51.887504,61.472126,62.430537,44.452735,98.561777,98.794913,108.034995,61.7132,84.228218,95.919596,39.190932,59.020285,39.963305,52.519274,60.125497,72.733645,98.585546,108.653716,105.240976,119.412637,70.34966,82.489237,103.680959,119.434887,117.143975,126.129715,135.600908,131.105485,116.921927,127.919822,68.710025,54.395702,77.516722,70.253915,63.848672,107.873064,72.521737,88.313534,106.571041,113.525229,74.95143,78.45925,75.929129,44.882038,90.277986,50.885395,99.47928,71.449754,97.070768,82.282361,26.536723,31.533583,34.616106,65.172286,81.501051,90.638589,90.848676,109.972578,101.338923,107.567873,2,2,2,1,1,2
52.908987,61.364957,63.258591,45.838338,99.711306,99.687281,109.939491,61.395332,84.377571,94.786463,20.11559,38.056129,59.875695,63.718224,59.440645,70.257379,63.654117,62.668054,65.443325,80.428706,23.005564,60.972723,72.30108,67.397316,107.317134,105.337158,101.367454,89.360908,101.609588,123.767465,63.859688,52.708903,75.633913,72.031676,64.051574,106.150937,71.464599,87.664857,104.533875,110.37657,69.95331,88.637139,104.720053,123.475435,99.479887,124.088878,105.855166,123.007755,108.141586,143.725009,27.363602,32.534927,34.563991,64.114284,82.740643,91.317179,90.722028,110.023342,102.264357,108.373851,2,1,1,1,2,2
55.239583,60.465388,62.933724,47.836108,101.207978,99.25046,111.016335,62.300858,83.25178,97.157727,39.146236,59.261431,42.183184,54.064079,60.701099,74.374852,98.765623,107.791898,106.074178,120.519143,24.249721,61.164141,74.291721,69.232139,108.149485,106.738056,103.178073,88.57893,103.67336,125.513992,65.727182,54.169822,77.308187,70.430476,63.056744,105.956291,73.675458,89.327768,105.560384,112.512619,68.719664,87.703691,102.321994,122.516622,97.688964,122.819688,105.052438,122.899378,109.330099,143.89894,40.088938,67.02641,52.665852,81.006936,37.11898,46.918817,56.294658,74.412764,63.209208,88.968171,2,2,1,1,2,1
54.940429,61.440763,62.513526,44.079356,99.054407,98.880647,109.231869,60.657735,84.039742,95.838112,19.255331,37.246188,60.140722,63.493925,58.774704,69.945321,62.932541,62.496676,65.308984,80.816543,70.028291,82.379024,103.797097,118.71254,116.441973,127.630544,136.007163,130.656543,117.056442,126.428277,40.707665,26.51058,72.582946,66.212124,45.029998,63.87574,67.214777,106.726981,91.247037,115.469318,68.038687,86.647178,103.237169,123.022546,98.24157,122.115133,104.703483,121.874027,108.56851,143.072584,26.145458,32.410383,34.377006,63.092609,82.113058,90.430152,89.150763,109.405812,102.999149,106.506089,2,1,2,2,2,2
53.636734,60.178441,62.632874,45.217149,96.978035,99.444206,109.425027,61.699176,82.11618,95.584703,21.233228,39.221435,61.104129,64.731631,60.768173,71.705946,65.10362,64.349089,66.432244,81.759369,72.859792,85.701989,106.980431,121.388567,119.51284,128.935936,138.297601,133.328219,120.279135,129.669621,42.067924,27.781975,72.009836,66.651457,47.68383,63.719321,69.204581,105.524743,94.28316,115.062209,72.982263,78.396523,73.999399,44.158992,91.660909,55.112723,99.574801,69.98901,98.362361,82.042917,39.457245,64.404102,53.367297,81.402214,36.427797,49.754858,57.935144,75.515001,63.891188,87.71586,2,1,2,2,1,1
53.772313,59.887745,64.051194,46.020019,99.097606,100.238391,108.378768,62.579755,82.544827,96.5067,37.11967,58.69269,39.730376,52.964595,57.783386,73.051046,97.039665,107.468686,106.664812,119.251196,24.718357,60.591233,73.177103,67.866065,106.380419,104.074602,101.040102,87.524125,103.096551,122.739669,63.931694,53.651695,76.508103,69.524416,62.355906,105.511004,72.583967,88.028513,104.579642,111.390169,73.621611,80.243729,75.374198,45.7044,90.819368,52.301208,101.56629,70.445722,95.751004,81.225276,27.738377,31.684227,35.246949,64.034518,83.507545,91.018094,91.393982,110.047822,102.943171,106.246334,2,2,1,1,1,2
55.141104,60.289762,62.553912,45.031581,99.614599,99.909325,110.014277,62.207541,84.499175,95.804271,37.395221,61.546496,39.69407,54.036615,60.090117,74.918687,97.975094,108.545412,103.568554,120.435903,23.534803,61.743282,73.581603,69.140636,105.288647,104.321739,102.332845,88.279368,102.837919,122.791573,65.283594,53.704025,77.793843,70.518412,63.487152,105.991081,74.578311,88.822313,106.542657,113.655344,68.410292,86.556924,103.657118,122.212727,98.08449,122.833538,105.884614,121.532012,108.060625,144.873838,26.345809,30.179615,32.881623,62.791628,81.778343,90.3648,89.505381,109.200385,100.7414,106.33141,2,2,1,1,2,2
54.983169,59.538297,61.958023,46.124521,100.748009,99.414292,109.823795,61.826494,83.127516,94.487334,37.794798,59.151047,39.770029,54.11727,60.773913,73.178516,97.959036,108.874026,106.824851,119.613613,71.08345,84.141541,104.314297,119.710663,118.482999,126.139757,136.063008,132.159862,117.440039,127.59122,40.500009,26.748811,73.194393,64.312337,46.325103,63.865594,67.796227,106.991343,92.15887,114.259131,75.276348,79.725304,72.751027,45.05276,92.090061,50.803166,100.216943,71.82867,96.212177,80.658187,26.489462,31.580635,33.957426,63.479873,82.17613,91.007414,91.306374,109.267301,103.308733,107.788603,2,2,2,2,1,2
54.559663,62.683334,63.862984,46.632371,100.336477,98.964164,112.683013,63.887627,84.713679,96.737287,37.675308,60.821815,40.977533,54.556932,59.617345,75.001122,100.856447,110.225528,107.290566,122.224019,72.335203,83.591598,104.866688,120.418907,118.94789,128.715533,136.247296,131.998312,118.393308,129.228584,64.678636,52.889022,75.383354,69.718645,64.111623,106.395116,73.393923,89.043473,103.135384,112.320005,75.401844,81.284962,75.775383,44.043335,90.458428,52.512809,99.981856,71.535291,97.9845,82.724849,26.625211,31.367032,34.056644,64.406428,82.717564,92.062631,91.765743,109.342889,101.701444,108.479554,2,2,2,1,1,2
